ip.id,tcp.time_relative
0x6783,22.326131000
0x6784,22.338333000
0x6785,22.350387000
0x6786,22.364510000
0x6787,22.375072000
0x6788,22.387647000
0x6789,22.399368000
0x678a,22.411399000
0x678b,22.423117000
0x678c,22.438046000
0x678d,22.447579000
0x678e,22.462236000
0x678f,22.471904000
0x6790,22.484071000
0x6791,22.496252000
0x6792,22.507846000
0x6793,22.520119000
0x6794,22.534930000
0x6795,22.544725000
0x6796,22.559019000
0x6797,22.568821000
0x6798,22.582102000
0x6799,22.592829000
0x679a,22.606351000
0x679c,22.617418000
0x679d,22.630018000
0x679e,22.641334000
0x679f,22.653672000
0x67a0,22.666100000
0x67a1,22.677782000
0x67a2,22.692030000
0x67a3,22.701659000
0x67a4,22.715574000
0x67a5,22.725917000
0x67a6,22.739744000
0x67a7,22.750573000
0x67a8,22.763834000
0x67a9,22.774550000
0x67aa,22.789225000
0x67ab,22.799584000
0x67ac,22.812211000
0x67ad,22.823111000
0x67ae,22.836480000
0x67af,22.847486000
0x67b0,22.860212000
0x67b1,22.871696000
0x67b2,22.886112000
0x67b3,22.895954000
0x67b4,22.909000000
0x67b5,22.920076000
0x67b6,22.932089000
0x67b7,22.946728000
0x67b8,22.956408000
0x67b9,22.968904000
0x67ba,22.980463000
0x67bb,22.992946000
0x67bc,23.004517000
0x67bd,23.019390000
0x67be,23.029030000
0x67bf,23.042145000
0x67c0,23.052958000
0x67c1,23.064832000
0x67c2,23.077139000
0x67c3,23.091813000
0x67c4,23.102058000
0x67c5,23.115570000
0x67c8,23.125798000
0x67c9,23.138016000
0x67ca,23.149841000
0x67cb,23.161916000
0x67cc,23.175806000
0x67cd,23.186423000
0x67cf,23.198609000
0x67d0,23.211408000
0x67d1,23.222738000
0x67d2,23.242655000
0x67d3,23.247667000
0x67d4,23.261413000
0x67d5,23.272686000
0x67d6,23.283074000
0x67d7,23.297938000
0x67d8,23.307789000
0x67d9,23.321012000
0x67da,23.331960000
0x67db,23.343612000
0x67dc,23.355864000
0x67dd,23.368411000
0x67de,23.381014000
0x67df,23.392195000
0x67e0,23.404102000
0x67e1,23.417005000
0x67e2,23.428466000
0x67e3,23.440542000
0x67e4,23.452605000
0x67e5,23.465057000
0x67e6,23.478372000
0x67e7,23.489196000
0x67e8,23.501157000
0x67e9,23.514542000
0x67ea,23.525636000
0x67eb,23.537268000
0x67ec,23.550296000
0x67ed,23.562597000
0x67ee,23.576126000
0x67ef,23.586140000
0x67f0,23.600033000
0x67f1,23.610464000
0x67f2,23.624150000
0x67f3,23.634502000
0x67f4,23.646730000
0x67f5,23.660328000
0x67f6,23.670850000
0x67f7,23.688517000
0x67f8,23.706522000
0x67f9,23.707126000
0x67fa,23.722879000
0x67fb,23.736028000
0x67fc,23.763596000
0x67fd,23.763609000
0x67fe,23.772154000
0x67ff,23.781957000
0x6800,23.795013000
0x6801,23.804506000
0x6802,23.827989000
0x6803,23.829048000
0x6804,23.843460000
0x6805,23.853727000
0x6806,23.865410000
0x6807,23.877149000
0x6808,23.892331000
0x6809,23.902120000
0x680a,23.917302000
0x680b,23.926155000
0x680c,23.941510000
0x680d,23.950401000
0x680e,23.964295000
0x680f,23.976213000
0x6810,23.986517000
0x6811,23.998756000
0x6812,24.012932000
0x6813,24.022931000
0x6814,24.035697000
0x6815,24.048001000
0x6816,24.058635000
0x6817,24.071165000
0x6818,24.083144000
0x6819,24.095063000
0x681a,24.107160000
0x681b,24.119618000
0x681c,24.131377000
0x681d,24.145521000
0x681e,24.156294000
0x681f,24.167984000
0x6820,24.181976000
0x6821,24.192385000
0x6822,24.204656000
0x6823,24.216488000
0x6824,24.231132000
0x6825,24.240833000
0x6826,24.255185000
0x6827,24.265270000
0x6828,24.277225000
0x6829,24.290859000
0x682a,24.301661000
0x682b,24.313055000
0x682c,24.326098000
0x682e,24.337776000
0x682f,24.351789000
0x6830,24.361774000
0x6831,24.373611000
0x6832,24.386236000
0x6833,24.397918000
0x6834,24.409908000
0x6835,24.422010000
0x6836,24.434196000
0x6837,24.446807000
0x6838,24.458413000
0x6839,24.470675000
0x683a,24.482667000
0x683b,24.495064000
0x683c,24.509790000
0x683d,24.519454000
0x683e,24.532820000
0x683f,24.543856000
0x6840,24.558055000
0x6841,24.567973000
0x6842,24.582088000
0x6843,24.592016000
0x6844,24.604022000
0x6845,24.616303000
0x6846,24.628316000
0x6847,24.642925000
0x6848,24.652761000
0x6849,24.667418000
0x684a,24.676850000
0x684b,24.689753000
0x684c,24.702513000
0x684d,24.712845000
0x684e,24.724943000
0x684f,24.739865000
0x6850,24.749923000
0x6851,24.763894000
0x6852,24.773331000
0x6853,24.787398000
0x6854,24.798068000
0x6855,24.810752000
0x6856,24.822439000
0x6857,24.834837000
0x6858,24.845992000
0x6859,24.858178000
0x685a,24.871972000
0x685b,24.882803000
0x685c,24.896617000
0x685d,24.906883000
0x685e,24.919637000
0x685f,24.931208000
0x6860,24.945062000
0x6861,24.955342000
0x6862,24.969932000
0x6863,24.979677000
0x6864,24.991510000
0x6865,25.006084000
0x6866,25.016008000
0x6868,25.029422000
0x6869,25.040083000
0x686a,25.052366000
0x686b,25.064198000
0x686c,25.076034000
0x686d,25.088714000
0x686e,25.100484000
0x686f,25.112637000
0x6870,25.124505000
0x6871,25.136716000
0x6872,25.148656000
0x6873,25.161223000
0x6874,25.173160000
0x6875,25.185778000
0x6876,25.197911000
0x6877,25.209550000
0x6878,25.224805000
