ip.id,tcp.time_relative
0x66e7,21.328729000
0x66e8,21.328729000
0x66e9,21.328771000
0x66ea,21.341050000
0x66eb,21.370351000
0x66ec,21.370353000
0x66ed,21.392836000
0x66ee,21.392838000
0x66ef,21.440523000
0x66f0,21.440526000
0x66f1,21.440532000
0x66f2,21.440533000
0x66f3,21.465713000
0x66f4,21.465716000
0x66f5,21.486930000
0x66f6,21.486931000
0x66f7,21.486958000
0x66f8,21.509332000
0x66f9,21.509333000
0x66fa,21.523257000
0x66fb,21.523980000
0x66fc,21.548492000
0x66fd,21.584001000
0x66fe,21.595820000
0x66ff,21.617929000
0x6700,21.617930000
0x6701,21.643852000
0x6702,21.643854000
0x6703,21.643892000
0x6704,21.666819000
0x6705,21.666821000
0x6706,21.691189000
0x6707,21.691190000
0x6708,21.716167000
0x6709,21.716168000
0x670a,21.732186000
0x670b,21.753913000
0x670c,21.753915000
0x670d,21.775496000
0x670e,21.775497000
0x670f,21.801318000
0x6710,21.801319000
0x6711,21.814659000
0x6712,21.837885000
0x6713,21.837886000
0x6714,21.837909000
0x6715,21.886041000
0x6716,21.886042000
0x6717,21.886046000
0x6718,21.886047000
0x6719,21.897959000
0x671a,21.927529000
0x671b,21.927531000
0x671c,21.935544000
0x671d,21.958486000
0x671e,21.958488000
0x671f,21.982062000
0x6720,21.982064000
0x6721,21.982089000
0x6722,21.997168000
0x6723,22.018198000
0x6724,22.018199000
0x6725,22.035033000
0x6726,22.055722000
0x6727,22.055723000
0x6728,22.078821000
0x6729,22.078822000
0x672a,22.102604000
0x672b,22.102605000
0x672c,22.127207000
0x672d,22.127208000
0x672e,22.127237000
0x672f,22.139916000
0x6730,22.163483000
0x6731,22.163484000
0x6732,22.175836000
0x6733,22.186942000
0x6734,22.200578000
0x6735,22.238293000
0x6736,22.251107000
0x6737,22.260057000
0x6738,22.260060000
0x6739,22.285639000
0x673a,22.285639000
0x673b,22.303920000
0x673c,22.308890000
0x673d,22.313889000
0x673e,22.326204000
0x673f,22.360306000
0x6740,22.372320000
0x6741,22.372328000
0x6742,22.404037000
0x6743,22.416438000
0x6744,22.447175000
0x6745,22.447178000
0x6746,22.447227000
0x6747,22.494436000
0x6748,22.494437000
0x6749,22.494467000
0x674a,22.543275000
0x674b,22.543277000
0x674c,22.543339000
0x674d,22.560177000
0x674e,22.592566000
0x674f,22.604020000
0x6750,22.649008000
0x6751,22.649015000
0x6752,22.649055000
0x6753,22.693823000
0x6754,22.693829000
0x6755,22.737096000
0x6756,22.737103000
0x6757,22.784039000
0x6758,22.784049000
0x6759,22.784084000
0x675a,22.832529000
0x675b,22.832530000
0x675c,22.832560000
0x675d,22.880463000
0x675e,22.880465000
0x675f,22.880512000
0x6760,22.926367000
0x6761,22.926369000
0x6762,22.926446000
0x6763,22.971433000
0x6764,22.971435000
0x6765,22.971448000
0x6766,22.971449000
0x6767,23.012009000
0x6768,23.012010000
0x6769,23.012044000
0x676a,23.032159000
0x676b,23.032161000
0x676c,23.053981000
0x676d,23.053982000
0x676e,23.054005000
0x676f,23.077268000
0x6770,23.077269000
0x6771,23.092343000
0x6772,23.113346000
0x6773,23.113347000
0x6774,23.138174000
0x6775,23.138174000
0x6776,23.149741000
0x6777,23.174065000
0x6778,23.174066000
0x6779,23.186971000
0x677a,23.186972000
0x677b,23.212261000
0x677c,23.212261000
0x677d,23.235932000
